94	-35.833702	0.013890	352.201263
95	-38.766033	0.009318	503.144653
96	-39.507271	0.007908	704.402527
97	-37.219490	0.012028	251.572327
98	-41.285954	0.007197	301.886780
99	-36.558495	0.012330	452.830200
100	-37.929134	0.010245	402.515717
101	-42.652370	0.005959	553.459106
102	-42.027489	0.006507	503.144653
103	-40.877197	0.007622	251.572327
104	-38.041470	0.010625	402.515717
105	-46.859142	0.003675	1106.918213
106	-39.746540	0.008383	553.459106
107	-38.122429	0.011168	301.886780
108	-42.288692	0.006119	654.088074
109	-46.346561	0.003751	1006.289307
110	-42.943748	0.005907	452.830200
111	-40.550583	0.007516	402.515717
112	-39.251511	0.009007	201.257858
113	-43.810757	0.005152	704.402527
114	-43.899403	0.005400	553.459106
115	-39.431606	0.008326	301.886780
116	-41.473545	0.007369	503.144653
117	-42.468433	0.006609	352.201263
118	-45.325726	0.004134	955.974854
119	-43.088661	0.005746	503.144653
120	-44.702663	0.005033	402.515717
121	-42.987118	0.006096	452.830200
122	-46.027645	0.004105	301.886780
123	-44.592136	0.004450	553.459106
124	-45.921215	0.004299	603.773560
125	-42.877666	0.006331	352.201263
126	-47.205238	0.003286	654.088074
127	-47.727898	0.003050	805.031433
128	-47.056702	0.003554	905.660400
129	-46.894871	0.003841	402.515717
130	-48.354710	0.003238	704.402527
131	-48.635765	0.003073	704.402527
132	-46.090374	0.003726	955.974854
133	-44.583050	0.005341	100.628929
134	-47.664707	0.003400	603.773560
135	-50.808510	0.002447	805.031433
136	-47.660458	0.003073	955.974854
137	-50.023392	0.002741	301.886780
138	-46.239639	0.004097	452.830200
139	-47.450500	0.003657	201.257858
140	-44.710804	0.004281	754.716980
141	-45.535721	0.004522	301.886780
142	-43.140781	0.005025	553.459106
143	-42.591347	0.005775	452.830200
144	-44.998966	0.004696	553.459106
145	-45.463085	0.004461	905.660400
146	-43.671970	0.005405	352.201263
147	-43.819599	0.005070	955.974854
148	-44.934128	0.004580	855.345886
149	-46.578491	0.003697	955.974854
150	-48.250977	0.003230	955.974854
151	-48.726311	0.002963	1006.289307
152	-45.001633	0.004662	503.144653
153	-46.237682	0.003875	905.660400
154	-46.966747	0.003704	704.402527
155	-45.723324	0.004264	654.088074
156	-44.720753	0.004612	1056.603760
157	-39.453575	0.007890	1257.861694
158	-36.874130	0.011905	1157.232666
159	-35.714127	0.013968	905.660400
160	-35.569569	0.013267	855.345886
161	-34.693863	0.013172	1559.748413
162	-34.295273	0.015471	855.345886
163	-34.592552	0.015151	1106.918213
164	-32.089329	0.021140	603.773560
165	-33.276157	0.017542	1207.547119
166	-31.170717	0.023006	855.345886
167	-35.498585	0.013429	1207.547119
168	-31.174255	0.021190	1056.603760
169	-34.046749	0.015623	955.974854
170	-34.207901	0.015889	905.660400
171	-34.623817	0.014544	1207.547119
172	-32.827209	0.018194	754.716980
173	-34.587532	0.014668	955.974854
174	-32.635319	0.019079	955.974854
175	-35.135784	0.014352	1106.918213
176	-33.594810	0.017319	503.144653
177	-31.774162	0.021617	603.773560
178	-33.860664	0.015594	905.660400
179	-35.768513	0.014056	855.345886
180	-36.096352	0.012488	1106.918213
181	-39.336758	0.008476	2062.893066
182	-37.187881	0.011154	855.345886
183	-37.762199	0.009745	1157.232666
184	-35.664665	0.013037	754.716980
185	-34.029537	0.015151	1006.289307
186	-34.419292	0.016444	553.459106
187	-35.935513	0.013837	603.773560
188	-36.211853	0.013717	402.515717
189	-37.785461	0.010252	1056.603760
190	-35.364731	0.013913	905.660400
191	-37.387638	0.011514	402.515717
192	-37.817760	0.010241	805.031433
193	-39.108372	0.009260	704.402527
194	-38.516361	0.010116	654.088074
195	-38.638283	0.009875	654.088074
196	-40.067318	0.008015	1559.748413
197	-39.076954	0.008831	905.660400
198	-41.430279	0.006188	955.974854
199	-37.862072	0.010990	704.402527
200	-38.696491	0.009487	1006.289307
201	-41.890125	0.006262	1509.433960
202	-40.113857	0.008055	955.974854
203	-39.060390	0.008982	553.459106
204	-39.535175	0.008854	503.144653
205	-39.396378	0.008466	855.345886
206	-42.774933	0.005171	2012.578613
207	-43.057785	0.005656	1056.603760
208	-44.134872	0.005016	1257.861694
209	-44.024525	0.004957	1660.377319
210	-32.214130	0.020600	452.830200
211	-39.760818	0.008561	503.144653
212	-35.188648	0.013030	654.088074
213	-22.911955	0.060421	553.459106
214	-20.139404	0.082831	503.144653
215	-19.349079	0.091268	704.402527
216	-18.428364	0.095581	1006.289307
217	-18.448210	0.094845	955.974854
218	-17.666210	0.104044	1157.232666
219	-17.357435	0.104411	855.345886
220	-17.092819	0.109729	805.031433
221	-16.544209	0.114714	654.088074
222	-16.688911	0.112704	603.773560
223	-16.686028	0.110333	654.088074
224	-16.235788	0.122629	503.144653
225	-17.468985	0.109460	603.773560
226	-19.037273	0.092915	402.515717
227	-19.865450	0.084748	402.515717
228	-19.103399	0.091533	654.088074
229	-19.735699	0.087549	603.773560
230	-21.162289	0.073349	402.515717
231	-29.421623	0.024532	855.345886
232	-28.507822	0.029614	503.144653
233	-28.757113	0.031022	603.773560
234	-31.283800	0.021749	654.088074
235	-32.367249	0.020527	402.515717
236	-32.890026	0.018848	553.459106
237	-28.806370	0.030515	955.974854
238	-24.308916	0.050753	603.773560
239	-20.903696	0.072143	553.459106
240	-21.422626	0.065215	654.088074
241	-22.262943	0.060357	553.459106
242	-23.221645	0.056889	301.886780
243	-23.858652	0.052082	201.257858
244	-24.460766	0.051784	100.628929
245	-25.139116	0.048189	100.628929
